2025-05-25 03:11:49,228 - INFO -  - Chunk 29 ingested (shape=(100000, 14))
2025-05-25 03:11:50,528 - INFO -  - Chunk 30 ingested (shape=(100000, 14))
2025-05-25 03:11:52,230 - INFO -  - Chunk 31 ingested (shape=(100000, 14))
2025-05-25 03:11:53,753 - INFO -  - Chunk 32 ingested (shape=(100000, 14))
2025-05-25 03:11:54,922 - INFO -  - Chunk 33 ingested (shape=(100000, 14))
2025-05-25 03:11:56,141 - INFO -  - Chunk 34 ingested (shape=(100000, 14))
2025-05-25 03:11:57,331 - INFO -  - Chunk 35 ingested (shape=(100000, 14))
2025-05-25 03:11:58,373 - INFO -  - Chunk 36 ingested (shape=(100000, 14))
2025-05-25 03:11:59,536 - INFO -  - Chunk 37 ingested (shape=(100000, 14))
2025-05-25 03:12:00,653 - INFO -  - Chunk 38 ingested (shape=(100000, 14))
2025-05-25 03:12:01,773 - INFO -  - Chunk 39 ingested (shape=(100000, 14))
2025-05-25 03:12:03,014 - INFO -  - Chunk 40 ingested (shape=(100000, 14))
2025-05-25 03:12:04,223 - INFO -  - Chunk 41 ingested (shape=(100000, 14))
2025-05-25 03:12:05,250 - INFO -  - Chunk 42 ingested (shape=(100000, 14))
2025-05-25 03:12:06,630 - INFO -  - Chunk 43 ingested (shape=(100000, 14))
2025-05-25 03:12:07,675 - INFO -  - Chunk 44 ingested (shape=(100000, 14))
2025-05-25 03:12:08,749 - INFO -  - Chunk 45 ingested (shape=(100000, 14))
2025-05-25 03:12:09,761 - INFO -  - Chunk 46 ingested (shape=(100000, 14))
2025-05-25 03:12:10,849 - INFO -  - Chunk 47 ingested (shape=(100000, 14))
2025-05-25 03:12:11,869 - INFO -  - Chunk 48 ingested (shape=(100000, 14))
2025-05-25 03:12:13,066 - INFO -  - Chunk 49 ingested (shape=(100000, 14))
2025-05-25 03:12:14,094 - INFO -  - Chunk 50 ingested (shape=(100000, 14))
2025-05-25 03:12:15,197 - INFO -  - Chunk 51 ingested (shape=(100000, 14))
2025-05-25 03:12:16,266 - INFO -  - Chunk 52 ingested (shape=(100000, 14))
2025-05-25 03:12:17,416 - INFO -  - Chunk 53 ingested (shape=(100000, 14))
2025-05-25 03:12:18,450 - INFO -  - Chunk 54 ingested (shape=(100000, 14))
2025-05-25 03:12:19,563 - INFO -  - Chunk 55 ingested (shape=(100000, 14))
2025-05-25 03:12:20,617 - INFO -  - Chunk 56 ingested (shape=(100000, 14))
2025-05-25 03:12:21,721 - INFO -  - Chunk 57 ingested (shape=(100000, 14))
2025-05-25 03:12:22,771 - INFO -  - Chunk 58 ingested (shape=(100000, 14))
2025-05-25 03:12:23,859 - INFO -  - Chunk 59 ingested (shape=(100000, 14))
2025-05-25 03:12:24,893 - INFO -  - Chunk 60 ingested (shape=(100000, 14))
2025-05-25 03:12:26,068 - INFO -  - Chunk 61 ingested (shape=(100000, 14))
2025-05-25 03:12:27,243 - INFO -  - Chunk 62 ingested (shape=(100000, 14))
2025-05-25 03:12:28,716 - INFO -  - Chunk 63 ingested (shape=(100000, 14))
2025-05-25 03:12:29,821 - INFO -  - Chunk 64 ingested (shape=(100000, 14))
2025-05-25 03:12:30,931 - INFO -  - Chunk 65 ingested (shape=(100000, 14))
2025-05-25 03:12:31,924 - INFO -  - Chunk 66 ingested (shape=(100000, 14))
2025-05-25 03:12:33,055 - INFO -  - Chunk 67 ingested (shape=(100000, 14))
2025-05-25 03:12:34,130 - INFO -  - Chunk 68 ingested (shape=(100000, 14))
2025-05-25 03:12:35,200 - INFO -  - Chunk 69 ingested (shape=(100000, 14))
2025-05-25 03:12:36,220 - INFO -  - Chunk 70 ingested (shape=(100000, 14))
2025-05-25 03:12:37,469 - INFO -  - Chunk 71 ingested (shape=(100000, 14))
2025-05-25 03:12:38,494 - INFO -  - Chunk 72 ingested (shape=(100000, 14))
2025-05-25 03:12:39,772 - INFO -  - Chunk 73 ingested (shape=(100000, 14))
2025-05-25 03:12:40,910 - INFO -  - Chunk 74 ingested (shape=(100000, 14))
